direction,entry_timestamp,exit_timestamp,holding_bars,hypothetical_entry_price,hypothetical_exit_price,hypothetical_stop_price,hypothetical_target_price,outcome,signal_timestamp,simulated_profit,strategy_id,symbol
看涨,2013-09-11T16:00:00-04:00,2013-09-13T16:00:00-04:00,3,25.26,24.81,24.81,26.16,止损,2013-09-10T16:00:00-04:00,-500.00,M12-FTD-001,TMUS
看涨,2013-09-12T16:00:00-04:00,2013-09-13T16:00:00-04:00,2,25.63,25.12,25.12,26.65,止损,2013-09-11T16:00:00-04:00,-500.00,M12-FTD-001,TMUS
看跌,2013-09-16T16:00:00-04:00,2013-09-24T16:00:00-04:00,7,24.94,25.64,25.64,23.54,止损,2013-09-13T16:00:00-04:00,-500.00,M12-FTD-001,TMUS
看跌,2013-10-08T16:00:00-04:00,2013-10-09T16:00:00-04:00,2,25.99,25.27,26.35,25.27,止盈,2013-10-07T16:00:00-04:00,1000.00,M12-FTD-001,TMUS
看跌,2013-10-10T16:00:00-04:00,2013-10-10T16:00:00-04:00,1,25.76,25.80,25.80,25.68,止损,2013-10-09T16:00:00-04:00,-500.00,M12-FTD-001,TMUS
看涨,2013-10-14T16:00:00-04:00,2013-10-16T16:00:00-04:00,3,26.13,26.77,25.81,26.77,止盈,2013-10-11T16:00:00-04:00,1000.00,M12-FTD-001,TMUS
看涨,2013-10-15T16:00:00-04:00,2013-10-16T16:00:00-04:00,2,26.30,26.76,26.07,26.76,止盈,2013-10-14T16:00:00-04:00,1000.00,M12-FTD-001,TMUS
看涨,2013-10-18T16:00:00-04:00,2013-11-07T16:00:00-05:00,15,28.09,26.75,26.75,30.77,止损,2013-10-17T16:00:00-04:00,-500.00,M12-FTD-001,TMUS
看跌,2013-11-08T16:00:00-05:00,2013-12-06T16:00:00-05:00,20,26.61,26.33,27.98,23.87,到期退出,2013-11-07T16:00:00-05:00,102.19,M12-FTD-001,TMUS
看跌,2013-11-15T16:00:00-05:00,2013-11-15T16:00:00-05:00,1,25.03,26.25,26.25,22.59,止损,2013-11-14T16:00:00-05:00,-500.00,M12-FTD-001,TMUS
看涨,2013-11-22T16:00:00-05:00,2013-11-22T16:00:00-05:00,1,26.71,26.24,26.24,27.65,止损,2013-11-21T16:00:00-05:00,-500.00,M12-FTD-001,TMUS
看跌,2013-11-26T16:00:00-05:00,2013-11-29T16:00:00-05:00,3,26.33,25.83,26.58,25.83,止盈,2013-11-25T16:00:00-05:00,1000.00,M12-FTD-001,TMUS
